id,poland,longitude,latitude,optional
1598,P1017,22.76727996,49.78497998,TRUE
1833,P1017,22.83381995,49.72428998,TRUE
2016,P1017,22.71961996,49.83866998,TRUE
189,P1016,22.01925998,49.69500999,TRUE
190,P1016,22.01925998,49.69500999,TRUE
343,P1016,22.23657998,49.77875999,TRUE
429,P1016,22.23387998,49.81505999,TRUE
482,P1016,22.04303998,49.64384999,TRUE
535,P1016,22.05367998,49.67506999,TRUE
536,P1016,22.05367998,49.67506999,TRUE
229,P1015,21.68962999,49.55532999,TRUE
418,P1015,21.69470199,49.88333299,TRUE
419,P1015,21.69470199,49.88333299,TRUE
545,P1015,21.78991999,49.56318999,TRUE
593,P1015,21.64885999,49.71748999,TRUE
1232,P1015,21.70846999,49.86376999,TRUE
1294,P1015,21.61619999,49.75933999,TRUE
1314,P1015,21.76583299,49.68999999,TRUE
1381,P1015,21.74073999,49.74056999,TRUE
1606,P1015,21.64812999,49.79051999,TRUE
2790,P1015,21.77323999,49.77761999,TRUE
2791,P1015,21.77323999,49.77761999,TRUE
3031,P1015,21.69451999,49.65909999,TRUE
3032,P1015,21.69451999,49.65909999,TRUE
243,P1014,24.31359977,49.40662995,TRUE
244,P1014,24.31359977,49.40662995,TRUE
524,P1014,24.19472179,49.71027795,TRUE
660,P1014,24.31359977,49.40662995,TRUE
921,P1014,24.28333278,49.63388895,TRUE
922,P1014,24.28333278,49.63388895,TRUE
923,P1014,24.28333278,49.63388895,TRUE
2025,P1014,24.31833277,49.64194395,TRUE
2917,P1014,24.21132979,49.56416995,TRUE
606,P1013,24.08499981,49.85138895,TRUE
1075,P1013,24.02323983,49.83825995,TRUE
1076,P1013,24.02323983,49.83825995,TRUE
1077,P1013,24.02323983,49.83825995,TRUE
1078,P1013,24.02323983,49.83825995,TRUE
1079,P1013,24.02323983,49.83825995,TRUE
1080,P1013,24.02323983,49.83825995,TRUE
1081,P1013,24.02323983,49.83825995,TRUE
1082,P1013,24.02323983,49.83825995,TRUE
1083,P1013,24.02323983,49.83825995,TRUE
1084,P1013,24.02323983,49.83825995,TRUE
1085,P1013,24.02323983,49.83825995,TRUE
1086,P1013,24.02323983,49.83825995,TRUE
1087,P1013,24.02323983,49.83825995,TRUE
1088,P1013,24.02323983,49.83825995,TRUE
1089,P1013,24.02323983,49.83825995,TRUE
1090,P1013,24.02323983,49.83825995,TRUE
1091,P1013,24.02323983,49.83825995,TRUE
1092,P1013,24.02323983,49.83825995,TRUE
1093,P1013,24.02323983,49.83825995,TRUE
1094,P1013,24.02323983,49.83825995,TRUE
1095,P1013,24.02323983,49.83825995,TRUE
1096,P1013,24.02323983,49.83825995,TRUE
1097,P1013,24.02323983,49.83825995,TRUE
1098,P1013,24.02323983,49.83825995,TRUE
1099,P1013,24.02323983,49.83825995,TRUE
1100,P1013,24.02323983,49.83825995,TRUE
1101,P1013,24.02323983,49.83825995,TRUE
1102,P1013,24.02323983,49.83825995,TRUE
1103,P1013,24.02323983,49.83825995,TRUE
1104,P1013,24.02323983,49.83825995,TRUE
1105,P1013,24.02323983,49.83825995,TRUE
1106,P1013,24.02323983,49.83825995,TRUE
1107,P1013,24.02323983,49.83825995,TRUE
1108,P1013,24.02323983,49.83825995,TRUE
1109,P1013,24.02323983,49.83825995,TRUE
1110,P1013,24.02323983,49.83825995,TRUE
1111,P1013,24.02323983,49.83825995,TRUE
1112,P1013,24.02323983,49.83825995,TRUE
1113,P1013,24.02323983,49.83825995,TRUE
1114,P1013,24.02323983,49.83825995,TRUE
1115,P1013,24.02323983,49.83825995,TRUE
1116,P1013,24.02323983,49.83825995,TRUE
1117,P1013,24.02323983,49.83825995,TRUE
1118,P1013,24.02323983,49.83825995,TRUE
1119,P1013,24.02323983,49.83825995,TRUE
1120,P1013,24.02323983,49.83825995,TRUE
1121,P1013,24.02323983,49.83825995,TRUE
1122,P1013,24.02323983,49.83825995,TRUE
1123,P1013,24.02323983,49.83825995,TRUE
1124,P1013,24.02323983,49.83825995,TRUE
1125,P1013,24.02323983,49.83825995,TRUE
1126,P1013,24.02323983,49.83825995,TRUE
1127,P1013,24.02323983,49.83825995,TRUE
1128,P1013,24.02323983,49.83825995,TRUE
1129,P1013,24.02323983,49.83825995,TRUE
1130,P1013,24.02323983,49.83825995,TRUE
1131,P1013,24.02323983,49.83825995,TRUE
1132,P1013,24.02323983,49.83825995,TRUE
1133,P1013,24.02323983,49.83825995,TRUE
1134,P1013,24.02323983,49.83825995,TRUE
1135,P1013,24.02323983,49.83825995,TRUE
1136,P1013,24.02323983,49.83825995,TRUE
1137,P1013,24.02323983,49.83825995,TRUE
1138,P1013,24.02323983,49.83825995,TRUE
1139,P1013,24.02323983,49.83825995,TRUE
1140,P1013,24.02323983,49.83825995,TRUE
1141,P1013,24.02323983,49.83825995,TRUE
1142,P1013,24.02323983,49.83825995,TRUE
1143,P1013,24.02323983,49.83825995,TRUE
1144,P1013,24.02323983,49.83825995,TRUE
1145,P1013,24.02323983,49.83825995,TRUE
1146,P1013,24.02323983,49.83825995,TRUE
1147,P1013,24.02323983,49.83825995,TRUE
1148,P1013,24.02323983,49.83825995,TRUE
1149,P1013,24.02323983,49.83825995,TRUE
1150,P1013,24.02323983,49.83825995,TRUE
1151,P1013,24.02323983,49.83825995,TRUE
1152,P1013,24.02323983,49.83825995,TRUE
1153,P1013,24.02323983,49.83825995,TRUE
1154,P1013,24.02323983,49.83825995,TRUE
1155,P1013,24.02323983,49.83825995,TRUE
1156,P1013,24.02323983,49.83825995,TRUE
1157,P1013,24.02323983,49.83825995,TRUE
1158,P1013,24.02323983,49.83825995,TRUE
1159,P1013,24.02323983,49.83825995,TRUE
1160,P1013,24.02323983,49.83825995,TRUE
1161,P1013,24.02323983,49.83825995,TRUE
1162,P1013,24.02323983,49.83825995,TRUE
1163,P1013,24.02323983,49.83825995,TRUE
1164,P1013,24.02323983,49.83825995,TRUE
1165,P1013,24.02323983,49.83825995,TRUE
1166,P1013,24.02323983,49.83825995,TRUE
1167,P1013,24.02323983,49.83825995,TRUE
1168,P1013,24.02323983,49.83825995,TRUE
1169,P1013,24.02323983,49.83825995,TRUE
1170,P1013,24.02323983,49.83825995,TRUE
1171,P1013,24.02323983,49.83825995,TRUE
1172,P1013,24.02323983,49.83825995,TRUE
1173,P1013,24.02323983,49.83825995,TRUE
1174,P1013,24.02323983,49.83825995,TRUE
1175,P1013,24.02323983,49.83825995,TRUE
1176,P1013,24.02323983,49.83825995,TRUE
1177,P1013,24.02323983,49.83825995,TRUE
1178,P1013,24.02323983,49.83825995,TRUE
1179,P1013,24.02323983,49.83825995,TRUE
1180,P1013,24.02323983,49.83825995,TRUE
1181,P1013,24.02323983,49.83825995,TRUE
1182,P1013,24.02323983,49.83825995,TRUE
1183,P1013,24.02323983,49.83825995,TRUE
1184,P1013,24.02323983,49.83825995,TRUE
1185,P1013,24.02323983,49.83825995,TRUE
1186,P1013,24.02323983,49.83825995,TRUE
1187,P1013,24.02323983,49.83825995,TRUE
1188,P1013,24.02323983,49.83825995,TRUE
1189,P1013,24.02323983,49.83825995,TRUE
1190,P1013,24.02323983,49.83825995,TRUE
1191,P1013,24.02323983,49.83825995,TRUE
1192,P1013,24.02323983,49.83825995,TRUE
1193,P1013,24.02323983,49.83825995,TRUE
1194,P1013,24.02323983,49.83825995,TRUE
1195,P1013,24.02323983,49.83825995,TRUE
1196,P1013,24.02323983,49.83825995,TRUE
1197,P1013,24.02323983,49.83825995,TRUE
1198,P1013,24.02323983,49.83825995,TRUE
1199,P1013,24.02323983,49.83825995,TRUE
1200,P1013,24.02323983,49.83825995,TRUE
1201,P1013,24.02323983,49.83825995,TRUE
1202,P1013,24.02323983,49.83825995,TRUE
1203,P1013,24.02323983,49.83825995,TRUE
1204,P1013,24.02323983,49.83825995,TRUE
1205,P1013,24.02323983,49.83825995,TRUE
1206,P1013,24.02323983,49.83825995,TRUE
3027,P1012,23.97259983,50.05824996,TRUE
3028,P1012,23.97259983,50.05824996,TRUE
3029,P1012,23.97259983,50.05824996,TRUE
198,P1011,23.73333287,49.92583296,TRUE
981,P1011,23.68332988,49.94999996,TRUE
2799,P1011,23.63332988,49.98332996,TRUE
2860,P1011,23.86555585,49.89305596,TRUE
584,P1010,23.38253991,49.93863997,TRUE
585,P1010,23.38253991,49.93863997,TRUE
586,P1010,23.38253991,49.93863997,TRUE
1412,P1009,24.19722179,50.33333295,TRUE
1413,P1009,24.19722179,50.33333295,TRUE
1801,P1009,24.28287976,50.47437995,TRUE
2861,P1009,24.48613971,50.31264994,TRUE
2990,P1009,24.31666976,50.28332995,TRUE
48,P1008,23.4433699,50.37847997,TRUE
1654,P1008,23.62824988,50.23078996,TRUE
1655,P1008,23.62824988,50.23078996,TRUE
1656,P1008,23.62824988,50.23078996,TRUE
35,P1007,23.37083291,50.29361097,TRUE
90,P1007,23.15249993,50.11638897,TRUE
381,P1007,23.12194393,50.16749997,TRUE
446,P1007,23.06694994,50.19200998,TRUE
485,P1007,23.32722192,50.18539997,TRUE
1033,P1007,23.12338993,50.15699997,TRUE
1034,P1007,23.12338993,50.15699997,TRUE
1035,P1007,23.12338993,50.15699997,TRUE
1289,P1007,23.16124993,50.16204997,TRUE
1393,P1007,23.03480994,50.16749998,TRUE
1394,P1007,23.03480994,50.16749998,TRUE
567,P1006,22.67775996,50.01622998,TRUE
1568,P1006,22.51553997,49.90619998,TRUE
1796,P1006,22.63166696,50.24081898,TRUE
1,P1005,22.55555597,50.20333298,TRUE
4,P1005,22.22413998,50.01424999,TRUE
5,P1005,22.22413998,50.01424999,TRUE
72,P1005,22.35131997,50.19903999,TRUE
188,P1005,22.32558997,50.23907999,TRUE
513,P1005,22.43785997,50.18689998,TRUE
963,P1005,22.22911998,50.06870999,TRUE
964,P1005,22.22911998,50.06870999,TRUE
994,P1005,22.41931997,50.26256998,TRUE
1649,P1005,22.23906998,50.16050999,TRUE
1650,P1005,22.23906998,50.16050999,TRUE
1809,P1005,22.26550998,50.06088999,TRUE
2891,P1005,22.25022998,50.29119999,TRUE
108,P1004,22.08717998,49.92199999,TRUE
239,P1004,22.14534998,49.97385999,TRUE
240,P1004,22.14534998,49.97385999,TRUE
539,P1004,22.18130998,49.91768999,TRUE
569,P1004,22.01899998,50.10995999,TRUE
1332,P1004,21.90347999,49.85668999,TRUE
1699,P1004,21.99900998,50.04131999,TRUE
1700,P1004,21.99900998,50.04131999,TRUE
1701,P1004,21.99900998,50.04131999,TRUE
1702,P1004,21.99900998,50.04131999,TRUE
1703,P1004,21.99900998,50.04131999,TRUE
1704,P1004,21.99900998,50.04131999,TRUE
1705,P1004,21.99900998,50.04131999,TRUE
1706,P1004,21.99900998,50.04131999,TRUE
390,P1003,22.27209998,50.60800999,TRUE
566,P1003,22.31128997,50.57164999,TRUE
993,P1003,22.23400998,50.32480999,TRUE
1344,P1003,22.13967998,50.51986999,TRUE
1345,P1003,22.13967998,50.51986999,TRUE
1356,P1003,22.31666697,50.54861099,TRUE
1536,P1003,22.27611098,50.49277799,TRUE
1616,P1003,22.12912998,50.56998999,TRUE
1829,P1003,22.05333998,50.58285999,TRUE
1830,P1003,22.05333998,50.58285999,TRUE
2018,P1003,22.29589998,50.49069999,TRUE
686,P1002,21.77609999,50.24409999,TRUE
1537,P1002,21.81884999,50.31775999,TRUE
32,P1001,21.54203999,50.49911999,TRUE
88,P1001,22.04166698,50.61055599,TRUE
342,P1001,21.87051999,50.73601999,TRUE
495,P1001,21.87403999,50.56535999,TRUE
579,P1001,22.10380998,50.60704999,TRUE
1242,P1001,21.96916698,50.67611099,TRUE
1298,P1001,21.72456999,50.57075999,TRUE
1299,P1001,21.72456999,50.57075999,TRUE
1633,P1001,21.96152998,50.71142999,TRUE
3000,P1001,21.93866998,50.63494999,TRUE
6,P0920,23.33166391,50.80499997,TRUE
55,P0920,23.26176992,50.65460997,TRUE
56,P0920,23.26176992,50.65460997,TRUE
438,P0920,22.96694394,50.61833298,TRUE
735,P0920,22.83658295,50.66944398,TRUE
1336,P0920,23.08532993,50.71055998,TRUE
1337,P0920,23.08532993,50.71055998,TRUE
1779,P0920,23.25666692,50.61888897,TRUE
1860,P0920,23.02363994,50.81579998,TRUE
1918,P0920,22.97953994,50.69498998,TRUE
1919,P0920,22.97953994,50.69498998,TRUE
1940,P0920,23.22611092,50.57027797,TRUE
2960,P0920,23.25195992,50.72313997,TRUE
2961,P0920,23.25195992,50.72313997,TRUE
2962,P0920,23.25195992,50.72313997,TRUE
2963,P0920,23.25195992,50.72313997,TRUE
2964,P0920,23.25195992,50.72313997,TRUE
2965,P0920,23.25195992,50.72313997,TRUE
2966,P0920,23.25195992,50.72313997,TRUE
2,P0919,23.46413989,51.54889997,TRUE
113,P0919,23.08944393,51.65222197,TRUE
540,P0919,23.26909991,51.58614997,TRUE
541,P0919,23.26909991,51.58614997,TRUE
978,P0919,23.04939993,51.43955998,TRUE
1311,P0919,23.32291991,51.71971997,TRUE
1461,P0919,22.90056994,51.64020998,TRUE
2001,P0919,23.22111092,51.73138897,TRUE
2022,P0919,23.19479992,51.39389997,TRUE
2955,P0919,23.15591992,51.64656997,TRUE
52,P0918,21.99333298,52.30638899,TRUE
266,P0918,21.87726098,52.27611099,TRUE
285,P0918,21.94690298,52.43678899,TRUE
286,P0918,21.94690298,52.43678899,TRUE
394,P0918,21.84805598,52.29277799,TRUE
450,P0918,21.77944399,52.55527799,TRUE
451,P0918,21.77944399,52.55527799,TRUE
636,P0918,21.77368999,52.49510999,TRUE
945,P0918,21.76444399,52.59811099,TRUE
1010,P0918,21.68157999,52.53075999,TRUE
1318,P0918,21.76972199,52.53166699,TRUE
1408,P0918,22.13050998,52.47241999,TRUE
1418,P0918,21.85444398,52.55555599,TRUE
1419,P0918,21.85444398,52.55555599,TRUE
1420,P0918,21.85444398,52.55555599,TRUE
1533,P0918,21.80805599,52.41249699,TRUE
1566,P0918,21.98506998,52.65594999,TRUE
1677,P0918,22.05682998,52.37471999,TRUE
1710,P0918,21.84562998,52.64123999,TRUE
2792,P0918,22.01633998,52.39953999,TRUE
2793,P0918,22.01633998,52.39953999,TRUE
2794,P0918,22.01633998,52.39953999,TRUE
2795,P0918,22.01633998,52.39953999,TRUE
2796,P0918,22.01633998,52.39953999,TRUE
2797,P0918,22.01633998,52.39953999,TRUE
2798,P0918,22.01633998,52.39953999,TRUE
21,P0917,23.4833299,50.64999997,TRUE
282,P0917,23.63333288,50.65309196,TRUE
709,P0917,23.4982999,50.63669997,TRUE
1235,P0917,23.26666692,50.39472197,TRUE
1986,P0917,23.41615991,50.44766997,TRUE
1987,P0917,23.41615991,50.44766997,TRUE
2915,P0917,23.57574989,50.56543997,TRUE
3,P0916,22.29162997,52.65051999,TRUE
116,P0916,22.39670997,52.36899999,TRUE
444,P0916,22.61277796,52.37435398,TRUE
549,P0916,22.44227997,52.47663998,TRUE
559,P0916,22.43781097,52.44027798,TRUE
676,P0916,22.40805597,52.33916698,TRUE
1340,P0916,22.47016997,52.46256998,TRUE
1358,P0916,22.25717997,52.56331999,TRUE
1707,P0916,22.29537997,52.48998999,TRUE
1804,P0916,22.25306997,52.40676999,TRUE
1805,P0916,22.25306997,52.40676999,TRUE
348,P0915,22.75916695,52.12166698,TRUE
415,P0915,22.16676998,52.07137999,TRUE
434,P0915,22.39999997,52.04999998,TRUE
732,P0915,22.93751994,52.18182998,TRUE
739,P0915,22.63749996,52.20749998,TRUE
740,P0915,22.63749996,52.20749998,TRUE
944,P0915,22.61493996,52.06730998,TRUE
1024,P0915,22.71800995,52.21128998,TRUE
1025,P0915,22.71800995,52.21128998,TRUE
1026,P0915,22.71800995,52.21128998,TRUE
1027,P0915,22.71800995,52.21128998,TRUE
1510,P0915,22.18888898,52.20166699,TRUE
1611,P0915,22.77222195,52.27166698,TRUE
1665,P0915,22.18194398,52.18638899,TRUE
1684,P0915,22.72850995,52.31860998,TRUE
1685,P0915,22.72850995,52.31860998,TRUE
1735,P0915,22.29005997,52.16771999,TRUE
1736,P0915,22.29005997,52.16771999,TRUE
1737,P0915,22.29005997,52.16771999,TRUE
1738,P0915,22.29005997,52.16771999,TRUE
1739,P0915,22.29005997,52.16771999,TRUE
1740,P0915,22.29005997,52.16771999,TRUE
1741,P0915,22.29005997,52.16771999,TRUE
1742,P0915,22.29005997,52.16771999,TRUE
1743,P0915,22.29005997,52.16771999,TRUE
1744,P0915,22.29005997,52.16771999,TRUE
1745,P0915,22.29005997,52.16771999,TRUE
1775,P0915,22.57227996,52.16850998,TRUE
393,P0914,22.89839994,51.91659998,TRUE
598,P0914,22.70106996,51.97527998,TRUE
614,P0914,22.70684996,51.90456998,TRUE
1219,P0914,22.91722194,52.01180598,TRUE
1251,P0914,22.78247995,51.98639998,TRUE
1252,P0914,22.78247995,51.98639998,TRUE
1253,P0914,22.78247995,51.98639998,TRUE
1254,P0914,22.78247995,51.98639998,TRUE
1500,P0914,22.94798894,51.75388898,TRUE
1643,P0914,22.61666996,51.78332998,TRUE
1644,P0914,22.61666996,51.78332998,TRUE
2000,P0914,22.86777795,51.75472198,TRUE
2918,P0914,22.60861096,51.94999998,TRUE
2919,P0914,22.60861096,51.94999998,TRUE
7,P0913,22.19833298,51.50027799,TRUE
453,P0913,22.32936997,51.35516999,TRUE
464,P0913,21.84342999,51.17885999,TRUE
592,P0913,22.25833298,51.34833299,TRUE
656,P0913,21.95501998,51.31910999,TRUE
657,P0913,21.80716999,51.13498999,TRUE
714,P0913,22.05174998,51.40921999,TRUE
715,P0913,22.05174998,51.40921999,TRUE
954,P0913,22.18636998,51.38940999,TRUE
1343,P0913,22.12009998,51.25199999,TRUE
1403,P0913,21.96896998,51.14774999,TRUE
1499,P0913,22.42418997,51.34446998,TRUE
1505,P0913,22.20142998,51.37276999,TRUE
1506,P0913,22.20142998,51.37276999,TRUE
1610,P0913,21.96938998,51.41654999,TRUE
1645,P0913,22.14444398,51.31666699,TRUE
1780,P0913,22.03047998,51.39047999,TRUE
2889,P0913,22.33818997,51.40265999,TRUE
3040,P0913,22.09169998,51.49917999,TRUE
473,P0912,22.42133997,51.87558998,TRUE
474,P0912,22.42133997,51.87558998,TRUE
475,P0912,22.42133997,51.87558998,TRUE
476,P0912,22.42133997,51.87558998,TRUE
603,P0912,22.23527998,51.84608999,TRUE
659,P0912,22.48803997,51.85713998,TRUE
680,P0912,22.44390997,51.63996998,TRUE
681,P0912,22.44390997,51.63996998,TRUE
987,P0912,22.15879998,51.66102999,TRUE
1069,P0912,22.37955997,51.92899999,TRUE
1070,P0912,22.37955997,51.92899999,TRUE
1071,P0912,22.37955997,51.92899999,TRUE
1072,P0912,22.37955997,51.92899999,TRUE
1386,P0912,22.08554998,51.74042999,TRUE
1405,P0912,22.25583297,51.68333299,TRUE
1464,P0912,22.54865996,51.84161998,TRUE
1465,P0912,22.54865996,51.84161998,TRUE
1863,P0912,21.97136998,51.96134999,TRUE
1042,P0910,22.56666996,51.24999998,TRUE
1043,P0910,22.56666996,51.24999998,TRUE
1044,P0910,22.56666996,51.24999998,TRUE
1045,P0910,22.56666996,51.24999998,TRUE
1046,P0910,22.56666996,51.24999998,TRUE
1047,P0910,22.56666996,51.24999998,TRUE
1048,P0910,22.56666996,51.24999998,TRUE
1049,P0910,22.56666996,51.24999998,TRUE
1050,P0910,22.56666996,51.24999998,TRUE
1051,P0910,22.56666996,51.24999998,TRUE
1052,P0910,22.56666996,51.24999998,TRUE
1053,P0910,22.56666996,51.24999998,TRUE
1054,P0910,22.56666996,51.24999998,TRUE
1055,P0910,22.56666996,51.24999998,TRUE
1056,P0910,22.56666996,51.24999998,TRUE
1213,P0910,22.53332997,51.21666998,TRUE
1214,P0910,22.53332997,51.21666998,TRUE
36,P0909,22.41666697,51.42574998,TRUE
391,P0909,22.95060994,51.34840998,TRUE
392,P0909,22.95060994,51.34840998,TRUE
655,P0909,22.47180997,51.39055998,TRUE
755,P0909,22.44527797,51.61527798,TRUE
1036,P0909,22.60951996,51.46025998,TRUE
1938,P0909,22.54075996,51.62838998,TRUE
546,P0908,22.76222195,50.89166698,TRUE
737,P0908,22.64999996,50.98332998,TRUE
918,P0908,23.17419993,50.98463997,TRUE
919,P0908,23.17419993,50.98463997,TRUE
1207,P0908,22.72908996,50.90130998,TRUE
1211,P0908,23.23732992,50.88759997,TRUE
1293,P0908,23.15666693,50.89805597,TRUE
1473,P0908,23.05925994,50.92210998,TRUE
1757,P0908,23.20560992,51.01050997,TRUE
1758,P0908,23.20560992,51.01050997,TRUE
1797,P0908,22.76840995,50.95947998,TRUE
1941,P0908,23.09531993,50.90489997,TRUE
1976,P0908,23.12049993,50.87478997,TRUE
2862,P0908,23.11499993,50.90861097,TRUE
2863,P0908,23.11499993,50.90861097,TRUE
2864,P0908,23.11499993,50.90861097,TRUE
3026,P0908,22.80361095,50.92083298,TRUE
49,P0907,22.28026997,51.17414999,TRUE
222,P0907,22.74999995,51.14999998,TRUE
223,P0907,22.46746997,51.07623998,TRUE
224,P0907,22.46746997,51.07623998,TRUE
225,P0907,22.46746997,51.07623998,TRUE
341,P0907,22.45361097,51.27049998,TRUE
378,P0907,22.42305597,51.08055598,TRUE
459,P0907,22.86142995,51.12905998,TRUE
568,P0907,22.32850997,51.17395999,TRUE
632,P0907,22.84472195,51.14083298,TRUE
690,P0907,22.75944395,51.17833298,TRUE
1209,P0907,22.72482996,51.12929998,TRUE
1210,P0907,22.72482996,51.12929998,TRUE
1333,P0907,22.45408897,51.27527798,TRUE
1334,P0907,22.45408897,51.27527798,TRUE
1453,P0907,22.31675997,51.23199999,TRUE
1467,P0907,22.86499995,51.14611098,TRUE
1468,P0907,22.86499995,51.14611098,TRUE
1474,P0907,22.66027796,51.33722198,TRUE
1509,P0907,22.41713997,51.26923998,TRUE
1538,P0907,22.28638897,51.23324999,TRUE
1563,P0907,22.50609997,51.13811998,TRUE
1618,P0907,22.38332997,51.16666999,TRUE
1711,P0907,22.28132997,51.27485999,TRUE
1794,P0907,22.48197997,51.31183998,TRUE
1795,P0907,22.48197997,51.31183998,TRUE
2817,P0907,22.29002997,51.12628999,TRUE
2931,P0907,22.26039998,51.16752999,TRUE
3006,P0907,22.46666997,51.18332998,TRUE
142,P0906,22.55794997,50.73691998,TRUE
432,P0906,22.08846998,50.95085999,TRUE
538,P0906,22.28533998,50.81418999,TRUE
556,P0906,22.41038997,50.70694998,TRUE
668,P0906,22.48499997,50.77027798,TRUE
711,P0906,22.60527796,50.77416698,TRUE
958,P0906,22.44583297,50.73538898,TRUE
1401,P0906,21.86666999,50.86666999,TRUE
1402,P0906,21.86666999,50.86666999,TRUE
1410,P0906,22.63899996,50.74999998,TRUE
1424,P0906,22.42372197,50.90388898,TRUE
1540,P0906,22.22104998,50.81026999,TRUE
1543,P0906,22.22104998,50.81026999,TRUE
1544,P0906,22.22104998,50.81026999,TRUE
1788,P0906,22.29999997,50.88332999,TRUE
1864,P0906,22.22083298,50.93249999,TRUE
1868,P0906,22.28833998,50.89978999,TRUE
2949,P0906,22.38137997,50.95123999,TRUE
533,P0905,23.89250984,50.80501996,TRUE
534,P0905,23.89250984,50.80501996,TRUE
949,P0905,24.05499981,50.85722195,TRUE
1317,P0905,23.78332986,50.58476996,TRUE
1659,P0905,23.62780588,50.88916696,TRUE
1848,P0905,23.84322985,50.60006996,TRUE
2005,P0905,23.74017986,50.66947996,TRUE
2006,P0905,23.74017986,50.66947996,TRUE
2007,P0905,23.74017986,50.66947996,TRUE
2008,P0905,23.74017986,50.66947996,TRUE
2870,P0905,23.90888884,50.84694396,TRUE
2871,P0905,23.90888884,50.84694396,TRUE
2872,P0905,23.90888884,50.84694396,TRUE
2873,P0905,23.90888884,50.84694396,TRUE
2874,P0905,23.90888884,50.84694396,TRUE
2875,P0905,23.90888884,50.84694396,TRUE
2876,P0905,23.90888884,50.84694396,TRUE
2877,P0905,23.90888884,50.84694396,TRUE
2878,P0905,23.90888884,50.84694396,TRUE
2879,P0905,23.90888884,50.84694396,TRUE
454,P0904,21.61465999,51.89746999,TRUE
455,P0904,21.61465999,51.89746999,TRUE
968,P0904,21.59121999,51.78992999,TRUE
969,P0904,21.59121999,51.78992999,TRUE
1462,P0904,21.68005999,51.97583999,TRUE
1463,P0904,21.68005999,51.97583999,TRUE
1683,P0904,21.44601999,51.74995799,TRUE
2019,P0904,21.61499999,51.90833299,TRUE
2818,P0904,21.69722199,51.92027799,TRUE
2940,P0904,21.91119998,51.77303999,TRUE
2941,P0904,21.91119998,51.77303999,TRUE
210,P0903,23.52322989,51.29469997,TRUE
221,P0903,23.21222192,51.15861097,TRUE
232,P0903,23.4715999,51.14311997,TRUE
233,P0903,23.4715999,51.14311997,TRUE
234,P0903,23.4715999,51.14311997,TRUE
235,P0903,23.4715999,51.14311997,TRUE
236,P0903,23.4715999,51.14311997,TRUE
377,P0903,23.21777792,51.18389197,TRUE
613,P0903,23.61027788,51.07722196,TRUE
683,P0903,23.58207988,51.04260997,TRUE
700,P0903,23.51194389,51.34416697,TRUE
717,P0903,23.4291999,51.36775997,TRUE
950,P0903,23.4714899,50.91594997,TRUE
972,P0903,23.26943992,51.17347997,TRUE
1074,P0903,23.54797989,51.29089997,TRUE
1215,P0903,23.13891993,51.22894997,TRUE
1385,P0903,23.08100793,51.36666698,TRUE
1399,P0903,23.72944686,51.18888896,TRUE
1647,P0903,23.4465399,50.97290997,TRUE
2895,P0903,23.07373993,51.13376998,TRUE
2903,P0903,23.09194393,51.09361097,TRUE
2904,P0903,23.09194393,51.09361097,TRUE
2914,P0903,23.11055593,51.14277797,TRUE
2944,P0903,23.19374992,51.34392997,TRUE
3024,P0903,23.67587987,51.01828996,TRUE
80,P0902,22.72203996,50.54113998,TRUE
440,P0902,22.67060996,50.67158998,TRUE
441,P0902,22.67060996,50.67158998,TRUE
442,P0902,22.67060996,50.67158998,TRUE
443,P0902,22.67060996,50.67158998,TRUE
748,P0902,22.94999994,50.43332998,TRUE
1002,P0902,22.46982997,50.40979998,TRUE
1539,P0902,22.56187997,50.38476998,TRUE
1671,P0902,22.83387995,50.33428998,TRUE
50,P0901,23.11651993,52.03237997,TRUE
296,P0901,23.34611091,51.95861097,TRUE
529,P0901,22.97910994,52.28779998,TRUE
554,P0901,23.13188992,52.19802997,TRUE
728,P0901,23.04976993,51.90665998,TRUE
1009,P0901,23.57165988,51.77953997,TRUE
1404,P0901,23.11305593,52.18027797,TRUE
1415,P0901,23.16055592,52.19444397,TRUE
1786,P0901,23.55459988,51.76337997,TRUE
2822,P0901,23.26194391,51.89694397,TRUE
3036,P0901,22.99055594,52.22166698,TRUE
3037,P0901,22.99055594,52.22166698,TRUE
253,P0813,22.98595993,53.27424998,TRUE
360,P0813,23.07972193,53.24694398,TRUE
362,P0813,22.80992995,53.27823998,TRUE
445,P0813,22.97927793,53.48716668,TRUE
530,P0813,22.78927995,53.43150998,TRUE
570,P0813,23.03755993,53.39535998,TRUE
571,P0813,23.03755993,53.39535998,TRUE
674,P0813,22.91962994,53.31405998,TRUE
675,P0813,22.91962994,53.31405998,TRUE
750,P0813,23.20555591,53.09666697,TRUE
936,P0813,22.85104994,53.51101998,TRUE
1283,P0813,22.91944394,53.31249998,TRUE
1893,P0813,23.3393399,53.20525997,TRUE
3034,P0813,22.69036995,53.34777998,TRUE
1353,P0812,23.04611092,54.12416698,TRUE
1895,P0812,22.93086993,54.11174998,TRUE
424,P0811,23.47893988,53.73735997,TRUE
1810,P0811,23.65979985,53.83289996,TRUE
280,P0810,22.64255995,53.70828998,TRUE
725,P0810,22.89497994,53.58924998,TRUE
1640,P0810,22.40987997,53.40993998,TRUE
1661,P0810,22.28499997,53.56611099,TRUE
1662,P0810,22.28499997,53.56611099,TRUE
1663,P0810,22.28499997,53.56611099,TRUE
